CIK,Simulation,Year,Revenue,EBITDA,CapEx,Free Cash Flow,Net Income
0000002969,322,2031,,,,,
0000002969,322,2032,,,,,
0000002969,322,2033,,,,,
0000002969,323,2024,,,,,
0000002969,323,2025,,,,,
0000002969,323,2026,,,,,
0000002969,323,2027,,,,,
0000002969,323,2028,,,,,
0000002969,323,2029,,,,,
0000002969,323,2030,,,,,
0000002969,323,2031,,,,,
0000002969,323,2032,,,,,
0000002969,323,2033,,,,,
0000002969,324,2024,,,,,
0000002969,324,2025,,,,,
0000002969,324,2026,,,,,
0000002969,324,2027,,,,,
0000002969,324,2028,,,,,
0000002969,324,2029,,,,,
0000002969,324,2030,,,,,
0000002969,324,2031,,,,,
0000002969,324,2032,,,,,
0000002969,324,2033,,,,,
0000002969,325,2024,,,,,
0000002969,325,2025,,,,,
0000002969,325,2026,,,,,
0000002969,325,2027,,,,,
0000002969,325,2028,,,,,
0000002969,325,2029,,,,,
0000002969,325,2030,,,,,
0000002969,325,2031,,,,,
0000002969,325,2032,,,,,
0000002969,325,2033,,,,,
0000002969,326,2024,,,,,
0000002969,326,2025,,,,,
0000002969,326,2026,,,,,
0000002969,326,2027,,,,,
0000002969,326,2028,,,,,
0000002969,326,2029,,,,,
0000002969,326,2030,,,,,
0000002969,326,2031,,,,,
0000002969,326,2032,,,,,
0000002969,326,2033,,,,,
0000002969,327,2024,,,,,
0000002969,327,2025,,,,,
0000002969,327,2026,,,,,
0000002969,327,2027,,,,,
0000002969,327,2028,,,,,
0000002969,327,2029,,,,,
0000002969,327,2030,,,,,
0000002969,327,2031,,,,,
0000002969,327,2032,,,,,
0000002969,327,2033,,,,,
0000002969,328,2024,,,,,
0000002969,328,2025,,,,,
0000002969,328,2026,,,,,
0000002969,328,2027,,,,,
0000002969,328,2028,,,,,
0000002969,328,2029,,,,,
0000002969,328,2030,,,,,
0000002969,328,2031,,,,,
0000002969,328,2032,,,,,
0000002969,328,2033,,,,,
0000002969,329,2024,,,,,
0000002969,329,2025,,,,,
0000002969,329,2026,,,,,
0000002969,329,2027,,,,,
0000002969,329,2028,,,,,
0000002969,329,2029,,,,,
0000002969,329,2030,,,,,
0000002969,329,2031,,,,,
0000002969,329,2032,,,,,
0000002969,329,2033,,,,,
0000002969,330,2024,,,,,
0000002969,330,2025,,,,,
0000002969,330,2026,,,,,
0000002969,330,2027,,,,,
0000002969,330,2028,,,,,
0000002969,330,2029,,,,,
0000002969,330,2030,,,,,
0000002969,330,2031,,,,,
0000002969,330,2032,,,,,
0000002969,330,2033,,,,,
0000002969,331,2024,,,,,
0000002969,331,2025,,,,,
0000002969,331,2026,,,,,
0000002969,331,2027,,,,,
0000002969,331,2028,,,,,
0000002969,331,2029,,,,,
0000002969,331,2030,,,,,
0000002969,331,2031,,,,,
0000002969,331,2032,,,,,
0000002969,331,2033,,,,,
0000002969,332,2024,,,,,
0000002969,332,2025,,,,,
0000002969,332,2026,,,,,
0000002969,332,2027,,,,,
0000002969,332,2028,,,,,
0000002969,332,2029,,,,,
0000002969,332,2030,,,,,
0000002969,332,2031,,,,,
0000002969,332,2032,,,,,
0000002969,332,2033,,,,,
0000002969,333,2024,,,,,
0000002969,333,2025,,,,,
0000002969,333,2026,,,,,
0000002969,333,2027,,,,,
0000002969,333,2028,,,,,
0000002969,333,2029,,,,,
0000002969,333,2030,,,,,
0000002969,333,2031,,,,,
0000002969,333,2032,,,,,
0000002969,333,2033,,,,,
0000002969,334,2024,,,,,
0000002969,334,2025,,,,,
0000002969,334,2026,,,,,
0000002969,334,2027,,,,,
0000002969,334,2028,,,,,
0000002969,334,2029,,,,,
0000002969,334,2030,,,,,
0000002969,334,2031,,,,,
0000002969,334,2032,,,,,
0000002969,334,2033,,,,,
0000002969,335,2024,,,,,
0000002969,335,2025,,,,,
0000002969,335,2026,,,,,
0000002969,335,2027,,,,,
0000002969,335,2028,,,,,
0000002969,335,2029,,,,,
0000002969,335,2030,,,,,
0000002969,335,2031,,,,,
0000002969,335,2032,,,,,
0000002969,335,2033,,,,,
0000002969,336,2024,,,,,
0000002969,336,2025,,,,,
0000002969,336,2026,,,,,
0000002969,336,2027,,,,,
0000002969,336,2028,,,,,
0000002969,336,2029,,,,,
0000002969,336,2030,,,,,
0000002969,336,2031,,,,,
0000002969,336,2032,,,,,
0000002969,336,2033,,,,,
0000002969,337,2024,,,,,
0000002969,337,2025,,,,,
0000002969,337,2026,,,,,
0000002969,337,2027,,,,,
0000002969,337,2028,,,,,
0000002969,337,2029,,,,,
0000002969,337,2030,,,,,
0000002969,337,2031,,,,,
0000002969,337,2032,,,,,
0000002969,337,2033,,,,,
0000002969,338,2024,,,,,
0000002969,338,2025,,,,,
0000002969,338,2026,,,,,
0000002969,338,2027,,,,,
0000002969,338,2028,,,,,
0000002969,338,2029,,,,,
0000002969,338,2030,,,,,
0000002969,338,2031,,,,,
0000002969,338,2032,,,,,
0000002969,338,2033,,,,,
0000002969,339,2024,,,,,
0000002969,339,2025,,,,,
0000002969,339,2026,,,,,
0000002969,339,2027,,,,,
0000002969,339,2028,,,,,
0000002969,339,2029,,,,,
0000002969,339,2030,,,,,
0000002969,339,2031,,,,,
0000002969,339,2032,,,,,
0000002969,339,2033,,,,,
0000002969,340,2024,,,,,
0000002969,340,2025,,,,,
0000002969,340,2026,,,,,
0000002969,340,2027,,,,,
0000002969,340,2028,,,,,
0000002969,340,2029,,,,,
0000002969,340,2030,,,,,
0000002969,340,2031,,,,,
0000002969,340,2032,,,,,
0000002969,340,2033,,,,,
0000002969,341,2024,,,,,
0000002969,341,2025,,,,,
0000002969,341,2026,,,,,
0000002969,341,2027,,,,,
0000002969,341,2028,,,,,
0000002969,341,2029,,,,,
0000002969,341,2030,,,,,
0000002969,341,2031,,,,,
0000002969,341,2032,,,,,
0000002969,341,2033,,,,,
0000002969,342,2024,,,,,
0000002969,342,2025,,,,,
0000002969,342,2026,,,,,
0000002969,342,2027,,,,,
0000002969,342,2028,,,,,
0000002969,342,2029,,,,,
0000002969,342,2030,,,,,
0000002969,342,2031,,,,,
0000002969,342,2032,,,,,
0000002969,342,2033,,,,,
0000002969,343,2024,,,,,
0000002969,343,2025,,,,,
0000002969,343,2026,,,,,
0000002969,343,2027,,,,,
0000002969,343,2028,,,,,
0000002969,343,2029,,,,,
0000002969,343,2030,,,,,
0000002969,343,2031,,,,,
0000002969,343,2032,,,,,
0000002969,343,2033,,,,,
0000002969,344,2024,,,,,
0000002969,344,2025,,,,,
0000002969,344,2026,,,,,
0000002969,344,2027,,,,,
0000002969,344,2028,,,,,
0000002969,344,2029,,,,,
0000002969,344,2030,,,,,
0000002969,344,2031,,,,,
0000002969,344,2032,,,,,
0000002969,344,2033,,,,,
0000002969,345,2024,,,,,
0000002969,345,2025,,,,,
0000002969,345,2026,,,,,
0000002969,345,2027,,,,,
0000002969,345,2028,,,,,
0000002969,345,2029,,,,,
0000002969,345,2030,,,,,
0000002969,345,2031,,,,,
0000002969,345,2032,,,,,
0000002969,345,2033,,,,,
0000002969,346,2024,,,,,
0000002969,346,2025,,,,,
0000002969,346,2026,,,,,
0000002969,346,2027,,,,,
0000002969,346,2028,,,,,
0000002969,346,2029,,,,,
0000002969,346,2030,,,,,
0000002969,346,2031,,,,,
0000002969,346,2032,,,,,
0000002969,346,2033,,,,,
0000002969,347,2024,,,,,
0000002969,347,2025,,,,,
0000002969,347,2026,,,,,
0000002969,347,2027,,,,,
0000002969,347,2028,,,,,
0000002969,347,2029,,,,,
0000002969,347,2030,,,,,
0000002969,347,2031,,,,,
0000002969,347,2032,,,,,
0000002969,347,2033,,,,,
0000002969,348,2024,,,,,
0000002969,348,2025,,,,,
0000002969,348,2026,,,,,
0000002969,348,2027,,,,,
0000002969,348,2028,,,,,
0000002969,348,2029,,,,,
0000002969,348,2030,,,,,
0000002969,348,2031,,,,,
0000002969,348,2032,,,,,
0000002969,348,2033,,,,,
0000002969,349,2024,,,,,
0000002969,349,2025,,,,,
0000002969,349,2026,,,,,
0000002969,349,2027,,,,,
0000002969,349,2028,,,,,
0000002969,349,2029,,,,,
0000002969,349,2030,,,,,
0000002969,349,2031,,,,,
0000002969,349,2032,,,,,
0000002969,349,2033,,,,,
0000002969,350,2024,,,,,
0000002969,350,2025,,,,,
0000002969,350,2026,,,,,
0000002969,350,2027,,,,,
0000002969,350,2028,,,,,
0000002969,350,2029,,,,,
0000002969,350,2030,,,,,
0000002969,350,2031,,,,,
0000002969,350,2032,,,,,
0000002969,350,2033,,,,,
0000002969,351,2024,,,,,
0000002969,351,2025,,,,,
0000002969,351,2026,,,,,
0000002969,351,2027,,,,,
0000002969,351,2028,,,,,
0000002969,351,2029,,,,,
0000002969,351,2030,,,,,
0000002969,351,2031,,,,,
0000002969,351,2032,,,,,
0000002969,351,2033,,,,,
0000002969,352,2024,,,,,
0000002969,352,2025,,,,,
0000002969,352,2026,,,,,
0000002969,352,2027,,,,,
0000002969,352,2028,,,,,
0000002969,352,2029,,,,,
0000002969,352,2030,,,,,
0000002969,352,2031,,,,,
0000002969,352,2032,,,,,
0000002969,352,2033,,,,,
0000002969,353,2024,,,,,
0000002969,353,2025,,,,,
0000002969,353,2026,,,,,
0000002969,353,2027,,,,,
0000002969,353,2028,,,,,
0000002969,353,2029,,,,,
0000002969,353,2030,,,,,
0000002969,353,2031,,,,,
0000002969,353,2032,,,,,
0000002969,353,2033,,,,,
0000002969,354,2024,,,,,
0000002969,354,2025,,,,,
0000002969,354,2026,,,,,
0000002969,354,2027,,,,,
0000002969,354,2028,,,,,
0000002969,354,2029,,,,,
0000002969,354,2030,,,,,
0000002969,354,2031,,,,,
0000002969,354,2032,,,,,
0000002969,354,2033,,,,,
0000002969,355,2024,,,,,
0000002969,355,2025,,,,,
0000002969,355,2026,,,,,
0000002969,355,2027,,,,,
0000002969,355,2028,,,,,
0000002969,355,2029,,,,,
0000002969,355,2030,,,,,
0000002969,355,2031,,,,,
0000002969,355,2032,,,,,
0000002969,355,2033,,,,,
0000002969,356,2024,,,,,
0000002969,356,2025,,,,,
0000002969,356,2026,,,,,
0000002969,356,2027,,,,,
0000002969,356,2028,,,,,
0000002969,356,2029,,,,,
0000002969,356,2030,,,,,
0000002969,356,2031,,,,,
0000002969,356,2032,,,,,
0000002969,356,2033,,,,,
0000002969,357,2024,,,,,
0000002969,357,2025,,,,,
0000002969,357,2026,,,,,
0000002969,357,2027,,,,,
0000002969,357,2028,,,,,
0000002969,357,2029,,,,,
0000002969,357,2030,,,,,
0000002969,357,2031,,,,,
0000002969,357,2032,,,,,
0000002969,357,2033,,,,,
0000002969,358,2024,,,,,
0000002969,358,2025,,,,,
0000002969,358,2026,,,,,
0000002969,358,2027,,,,,
0000002969,358,2028,,,,,
0000002969,358,2029,,,,,
0000002969,358,2030,,,,,
0000002969,358,2031,,,,,
0000002969,358,2032,,,,,
0000002969,358,2033,,,,,
0000002969,359,2024,,,,,
0000002969,359,2025,,,,,
0000002969,359,2026,,,,,
0000002969,359,2027,,,,,
0000002969,359,2028,,,,,
0000002969,359,2029,,,,,
0000002969,359,2030,,,,,
0000002969,359,2031,,,,,
0000002969,359,2032,,,,,
0000002969,359,2033,,,,,
0000002969,360,2024,,,,,
0000002969,360,2025,,,,,
0000002969,360,2026,,,,,
0000002969,360,2027,,,,,
0000002969,360,2028,,,,,
0000002969,360,2029,,,,,
0000002969,360,2030,,,,,
0000002969,360,2031,,,,,
0000002969,360,2032,,,,,
0000002969,360,2033,,,,,
0000002969,361,2024,,,,,
0000002969,361,2025,,,,,
0000002969,361,2026,,,,,
0000002969,361,2027,,,,,
0000002969,361,2028,,,,,
0000002969,361,2029,,,,,
0000002969,361,2030,,,,,
0000002969,361,2031,,,,,
0000002969,361,2032,,,,,
0000002969,361,2033,,,,,
0000002969,362,2024,,,,,
0000002969,362,2025,,,,,
0000002969,362,2026,,,,,
0000002969,362,2027,,,,,
0000002969,362,2028,,,,,
0000002969,362,2029,,,,,
0000002969,362,2030,,,,,
0000002969,362,2031,,,,,
0000002969,362,2032,,,,,
0000002969,362,2033,,,,,
0000002969,363,2024,,,,,
0000002969,363,2025,,,,,
0000002969,363,2026,,,,,
0000002969,363,2027,,,,,
0000002969,363,2028,,,,,
0000002969,363,2029,,,,,
0000002969,363,2030,,,,,
0000002969,363,2031,,,,,
0000002969,363,2032,,,,,
0000002969,363,2033,,,,,
0000002969,364,2024,,,,,
0000002969,364,2025,,,,,
0000002969,364,2026,,,,,
0000002969,364,2027,,,,,
0000002969,364,2028,,,,,
0000002969,364,2029,,,,,
0000002969,364,2030,,,,,
0000002969,364,2031,,,,,
0000002969,364,2032,,,,,
0000002969,364,2033,,,,,
0000002969,365,2024,,,,,
0000002969,365,2025,,,,,
0000002969,365,2026,,,,,
0000002969,365,2027,,,,,
0000002969,365,2028,,,,,
0000002969,365,2029,,,,,
0000002969,365,2030,,,,,
0000002969,365,2031,,,,,
0000002969,365,2032,,,,,
0000002969,365,2033,,,,,
0000002969,366,2024,,,,,
0000002969,366,2025,,,,,
0000002969,366,2026,,,,,
0000002969,366,2027,,,,,
0000002969,366,2028,,,,,
0000002969,366,2029,,,,,
0000002969,366,2030,,,,,
0000002969,366,2031,,,,,
0000002969,366,2032,,,,,
0000002969,366,2033,,,,,
0000002969,367,2024,,,,,
0000002969,367,2025,,,,,
0000002969,367,2026,,,,,
0000002969,367,2027,,,,,
0000002969,367,2028,,,,,
0000002969,367,2029,,,,,
0000002969,367,2030,,,,,
0000002969,367,2031,,,,,
0000002969,367,2032,,,,,
0000002969,367,2033,,,,,
0000002969,368,2024,,,,,
0000002969,368,2025,,,,,
0000002969,368,2026,,,,,
0000002969,368,2027,,,,,
0000002969,368,2028,,,,,
0000002969,368,2029,,,,,
0000002969,368,2030,,,,,
0000002969,368,2031,,,,,
0000002969,368,2032,,,,,
0000002969,368,2033,,,,,
0000002969,369,2024,,,,,
0000002969,369,2025,,,,,
0000002969,369,2026,,,,,
0000002969,369,2027,,,,,
0000002969,369,2028,,,,,
0000002969,369,2029,,,,,
0000002969,369,2030,,,,,
0000002969,369,2031,,,,,
0000002969,369,2032,,,,,
0000002969,369,2033,,,,,
0000002969,370,2024,,,,,
0000002969,370,2025,,,,,
0000002969,370,2026,,,,,
0000002969,370,2027,,,,,
0000002969,370,2028,,,,,
0000002969,370,2029,,,,,
0000002969,370,2030,,,,,
0000002969,370,2031,,,,,
0000002969,370,2032,,,,,
0000002969,370,2033,,,,,
0000002969,371,2024,,,,,
0000002969,371,2025,,,,,
0000002969,371,2026,,,,,
0000002969,371,2027,,,,,
0000002969,371,2028,,,,,
0000002969,371,2029,,,,,
0000002969,371,2030,,,,,
0000002969,371,2031,,,,,
0000002969,371,2032,,,,,
0000002969,371,2033,,,,,
0000002969,372,2024,,,,,
0000002969,372,2025,,,,,
0000002969,372,2026,,,,,
0000002969,372,2027,,,,,
0000002969,372,2028,,,,,
0000002969,372,2029,,,,,
0000002969,372,2030,,,,,
0000002969,372,2031,,,,,
0000002969,372,2032,,,,,
0000002969,372,2033,,,,,
0000002969,373,2024,,,,,
0000002969,373,2025,,,,,
0000002969,373,2026,,,,,
0000002969,373,2027,,,,,
0000002969,373,2028,,,,,
0000002969,373,2029,,,,,
0000002969,373,2030,,,,,
0000002969,373,2031,,,,,
0000002969,373,2032,,,,,
0000002969,373,2033,,,,,
0000002969,374,2024,,,,,
0000002969,374,2025,,,,,
0000002969,374,2026,,,,,
0000002969,374,2027,,,,,
0000002969,374,2028,,,,,
0000002969,374,2029,,,,,
0000002969,374,2030,,,,,
0000002969,374,2031,,,,,
0000002969,374,2032,,,,,
0000002969,374,2033,,,,,
0000002969,375,2024,,,,,
0000002969,375,2025,,,,,
0000002969,375,2026,,,,,
0000002969,375,2027,,,,,
0000002969,375,2028,,,,,
0000002969,375,2029,,,,,
0000002969,375,2030,,,,,
0000002969,375,2031,,,,,
0000002969,375,2032,,,,,
0000002969,375,2033,,,,,
0000002969,376,2024,,,,,
0000002969,376,2025,,,,,
0000002969,376,2026,,,,,
0000002969,376,2027,,,,,
0000002969,376,2028,,,,,
0000002969,376,2029,,,,,
0000002969,376,2030,,,,,
0000002969,376,2031,,,,,
0000002969,376,2032,,,,,
0000002969,376,2033,,,,,
0000002969,377,2024,,,,,
0000002969,377,2025,,,,,
0000002969,377,2026,,,,,
0000002969,377,2027,,,,,
0000002969,377,2028,,,,,
0000002969,377,2029,,,,,
0000002969,377,2030,,,,,
0000002969,377,2031,,,,,
0000002969,377,2032,,,,,
0000002969,377,2033,,,,,
0000002969,378,2024,,,,,
0000002969,378,2025,,,,,
0000002969,378,2026,,,,,
0000002969,378,2027,,,,,
0000002969,378,2028,,,,,
0000002969,378,2029,,,,,
0000002969,378,2030,,,,,
0000002969,378,2031,,,,,
0000002969,378,2032,,,,,
0000002969,378,2033,,,,,
0000002969,379,2024,,,,,
0000002969,379,2025,,,,,
0000002969,379,2026,,,,,
0000002969,379,2027,,,,,
0000002969,379,2028,,,,,
0000002969,379,2029,,,,,
0000002969,379,2030,,,,,
0000002969,379,2031,,,,,
0000002969,379,2032,,,,,
0000002969,379,2033,,,,,
0000002969,380,2024,,,,,
0000002969,380,2025,,,,,
0000002969,380,2026,,,,,
0000002969,380,2027,,,,,
0000002969,380,2028,,,,,
0000002969,380,2029,,,,,
0000002969,380,2030,,,,,
0000002969,380,2031,,,,,
0000002969,380,2032,,,,,
0000002969,380,2033,,,,,
0000002969,381,2024,,,,,
0000002969,381,2025,,,,,
0000002969,381,2026,,,,,
0000002969,381,2027,,,,,
0000002969,381,2028,,,,,
0000002969,381,2029,,,,,
0000002969,381,2030,,,,,
0000002969,381,2031,,,,,
0000002969,381,2032,,,,,
0000002969,381,2033,,,,,
0000002969,382,2024,,,,,
0000002969,382,2025,,,,,
0000002969,382,2026,,,,,
0000002969,382,2027,,,,,
0000002969,382,2028,,,,,
0000002969,382,2029,,,,,
0000002969,382,2030,,,,,
0000002969,382,2031,,,,,
0000002969,382,2032,,,,,
0000002969,382,2033,,,,,
0000002969,383,2024,,,,,
0000002969,383,2025,,,,,
0000002969,383,2026,,,,,
0000002969,383,2027,,,,,
0000002969,383,2028,,,,,
0000002969,383,2029,,,,,
0000002969,383,2030,,,,,
0000002969,383,2031,,,,,
0000002969,383,2032,,,,,
0000002969,383,2033,,,,,
0000002969,384,2024,,,,,
0000002969,384,2025,,,,,
0000002969,384,2026,,,,,
0000002969,384,2027,,,,,
0000002969,384,2028,,,,,
0000002969,384,2029,,,,,
0000002969,384,2030,,,,,
0000002969,384,2031,,,,,
0000002969,384,2032,,,,,
0000002969,384,2033,,,,,
0000002969,385,2024,,,,,
0000002969,385,2025,,,,,
0000002969,385,2026,,,,,
0000002969,385,2027,,,,,
0000002969,385,2028,,,,,
0000002969,385,2029,,,,,
0000002969,385,2030,,,,,
0000002969,385,2031,,,,,
0000002969,385,2032,,,,,
0000002969,385,2033,,,,,
0000002969,386,2024,,,,,
0000002969,386,2025,,,,,
0000002969,386,2026,,,,,
0000002969,386,2027,,,,,
0000002969,386,2028,,,,,
0000002969,386,2029,,,,,
0000002969,386,2030,,,,,
0000002969,386,2031,,,,,
0000002969,386,2032,,,,,
0000002969,386,2033,,,,,
0000002969,387,2024,,,,,
0000002969,387,2025,,,,,
0000002969,387,2026,,,,,
0000002969,387,2027,,,,,
0000002969,387,2028,,,,,
0000002969,387,2029,,,,,
0000002969,387,2030,,,,,
0000002969,387,2031,,,,,
0000002969,387,2032,,,,,
0000002969,387,2033,,,,,
0000002969,388,2024,,,,,
0000002969,388,2025,,,,,
0000002969,388,2026,,,,,
0000002969,388,2027,,,,,
0000002969,388,2028,,,,,
0000002969,388,2029,,,,,
0000002969,388,2030,,,,,
0000002969,388,2031,,,,,
0000002969,388,2032,,,,,
0000002969,388,2033,,,,,
0000002969,389,2024,,,,,
0000002969,389,2025,,,,,
0000002969,389,2026,,,,,
0000002969,389,2027,,,,,
0000002969,389,2028,,,,,
0000002969,389,2029,,,,,
0000002969,389,2030,,,,,
0000002969,389,2031,,,,,
0000002969,389,2032,,,,,
0000002969,389,2033,,,,,
0000002969,390,2024,,,,,
0000002969,390,2025,,,,,
0000002969,390,2026,,,,,
0000002969,390,2027,,,,,
0000002969,390,2028,,,,,
0000002969,390,2029,,,,,
0000002969,390,2030,,,,,
0000002969,390,2031,,,,,
0000002969,390,2032,,,,,
0000002969,390,2033,,,,,
0000002969,391,2024,,,,,
0000002969,391,2025,,,,,
0000002969,391,2026,,,,,
0000002969,391,2027,,,,,
0000002969,391,2028,,,,,
0000002969,391,2029,,,,,
0000002969,391,2030,,,,,
0000002969,391,2031,,,,,
0000002969,391,2032,,,,,
0000002969,391,2033,,,,,
0000002969,392,2024,,,,,
0000002969,392,2025,,,,,
0000002969,392,2026,,,,,
0000002969,392,2027,,,,,
0000002969,392,2028,,,,,
0000002969,392,2029,,,,,
0000002969,392,2030,,,,,
0000002969,392,2031,,,,,
0000002969,392,2032,,,,,
0000002969,392,2033,,,,,
0000002969,393,2024,,,,,
0000002969,393,2025,,,,,
0000002969,393,2026,,,,,
0000002969,393,2027,,,,,
0000002969,393,2028,,,,,
0000002969,393,2029,,,,,
0000002969,393,2030,,,,,
0000002969,393,2031,,,,,
0000002969,393,2032,,,,,
0000002969,393,2033,,,,,
0000002969,394,2024,,,,,
0000002969,394,2025,,,,,
0000002969,394,2026,,,,,
0000002969,394,2027,,,,,
0000002969,394,2028,,,,,
0000002969,394,2029,,,,,
0000002969,394,2030,,,,,
0000002969,394,2031,,,,,
0000002969,394,2032,,,,,
0000002969,394,2033,,,,,
0000002969,395,2024,,,,,
0000002969,395,2025,,,,,
0000002969,395,2026,,,,,
0000002969,395,2027,,,,,
0000002969,395,2028,,,,,
0000002969,395,2029,,,,,
0000002969,395,2030,,,,,
0000002969,395,2031,,,,,
0000002969,395,2032,,,,,
0000002969,395,2033,,,,,
0000002969,396,2024,,,,,
0000002969,396,2025,,,,,
0000002969,396,2026,,,,,
0000002969,396,2027,,,,,
0000002969,396,2028,,,,,
0000002969,396,2029,,,,,
0000002969,396,2030,,,,,
0000002969,396,2031,,,,,
0000002969,396,2032,,,,,
0000002969,396,2033,,,,,
0000002969,397,2024,,,,,
0000002969,397,2025,,,,,
0000002969,397,2026,,,,,
0000002969,397,2027,,,,,
0000002969,397,2028,,,,,
0000002969,397,2029,,,,,
0000002969,397,2030,,,,,
0000002969,397,2031,,,,,
0000002969,397,2032,,,,,
0000002969,397,2033,,,,,
0000002969,398,2024,,,,,
0000002969,398,2025,,,,,
0000002969,398,2026,,,,,
0000002969,398,2027,,,,,
0000002969,398,2028,,,,,
0000002969,398,2029,,,,,
0000002969,398,2030,,,,,
0000002969,398,2031,,,,,
0000002969,398,2032,,,,,
0000002969,398,2033,,,,,
0000002969,399,2024,,,,,
0000002969,399,2025,,,,,
0000002969,399,2026,,,,,
0000002969,399,2027,,,,,
0000002969,399,2028,,,,,
0000002969,399,2029,,,,,
0000002969,399,2030,,,,,
0000002969,399,2031,,,,,
0000002969,399,2032,,,,,
0000002969,399,2033,,,,,
0000002969,400,2024,,,,,
0000002969,400,2025,,,,,
0000002969,400,2026,,,,,
0000002969,400,2027,,,,,
0000002969,400,2028,,,,,
0000002969,400,2029,,,,,
0000002969,400,2030,,,,,
0000002969,400,2031,,,,,
0000002969,400,2032,,,,,
0000002969,400,2033,,,,,
0000002969,401,2024,,,,,
0000002969,401,2025,,,,,
0000002969,401,2026,,,,,
0000002969,401,2027,,,,,
0000002969,401,2028,,,,,
0000002969,401,2029,,,,,
0000002969,401,2030,,,,,
0000002969,401,2031,,,,,
0000002969,401,2032,,,,,
0000002969,401,2033,,,,,
0000002969,402,2024,,,,,
0000002969,402,2025,,,,,
0000002969,402,2026,,,,,
0000002969,402,2027,,,,,
0000002969,402,2028,,,,,
0000002969,402,2029,,,,,
0000002969,402,2030,,,,,
0000002969,402,2031,,,,,
0000002969,402,2032,,,,,
0000002969,402,2033,,,,,
0000002969,403,2024,,,,,
0000002969,403,2025,,,,,
0000002969,403,2026,,,,,
0000002969,403,2027,,,,,
0000002969,403,2028,,,,,
0000002969,403,2029,,,,,
0000002969,403,2030,,,,,
0000002969,403,2031,,,,,
0000002969,403,2032,,,,,
0000002969,403,2033,,,,,
0000002969,404,2024,,,,,
0000002969,404,2025,,,,,
0000002969,404,2026,,,,,
0000002969,404,2027,,,,,
0000002969,404,2028,,,,,
0000002969,404,2029,,,,,
0000002969,404,2030,,,,,
0000002969,404,2031,,,,,
0000002969,404,2032,,,,,
0000002969,404,2033,,,,,
0000002969,405,2024,,,,,
0000002969,405,2025,,,,,
0000002969,405,2026,,,,,
0000002969,405,2027,,,,,
0000002969,405,2028,,,,,
0000002969,405,2029,,,,,
0000002969,405,2030,,,,,
0000002969,405,2031,,,,,
0000002969,405,2032,,,,,
0000002969,405,2033,,,,,
0000002969,406,2024,,,,,
0000002969,406,2025,,,,,
0000002969,406,2026,,,,,
0000002969,406,2027,,,,,
0000002969,406,2028,,,,,
0000002969,406,2029,,,,,
0000002969,406,2030,,,,,
0000002969,406,2031,,,,,
0000002969,406,2032,,,,,
0000002969,406,2033,,,,,
0000002969,407,2024,,,,,
0000002969,407,2025,,,,,
0000002969,407,2026,,,,,
0000002969,407,2027,,,,,
0000002969,407,2028,,,,,
0000002969,407,2029,,,,,
0000002969,407,2030,,,,,
0000002969,407,2031,,,,,
0000002969,407,2032,,,,,
0000002969,407,2033,,,,,
0000002969,408,2024,,,,,
0000002969,408,2025,,,,,
0000002969,408,2026,,,,,
0000002969,408,2027,,,,,
0000002969,408,2028,,,,,
0000002969,408,2029,,,,,
0000002969,408,2030,,,,,
0000002969,408,2031,,,,,
0000002969,408,2032,,,,,
0000002969,408,2033,,,,,
0000002969,409,2024,,,,,
0000002969,409,2025,,,,,
0000002969,409,2026,,,,,
0000002969,409,2027,,,,,
0000002969,409,2028,,,,,
0000002969,409,2029,,,,,
0000002969,409,2030,,,,,
0000002969,409,2031,,,,,
0000002969,409,2032,,,,,
0000002969,409,2033,,,,,
0000002969,410,2024,,,,,
0000002969,410,2025,,,,,
0000002969,410,2026,,,,,
0000002969,410,2027,,,,,
0000002969,410,2028,,,,,
0000002969,410,2029,,,,,
0000002969,410,2030,,,,,
0000002969,410,2031,,,,,
0000002969,410,2032,,,,,
0000002969,410,2033,,,,,
0000002969,411,2024,,,,,
0000002969,411,2025,,,,,
0000002969,411,2026,,,,,
0000002969,411,2027,,,,,
0000002969,411,2028,,,,,
0000002969,411,2029,,,,,
0000002969,411,2030,,,,,
0000002969,411,2031,,,,,
0000002969,411,2032,,,,,
0000002969,411,2033,,,,,
0000002969,412,2024,,,,,
0000002969,412,2025,,,,,
0000002969,412,2026,,,,,
0000002969,412,2027,,,,,
0000002969,412,2028,,,,,
0000002969,412,2029,,,,,
0000002969,412,2030,,,,,
0000002969,412,2031,,,,,
0000002969,412,2032,,,,,
0000002969,412,2033,,,,,
0000002969,413,2024,,,,,
0000002969,413,2025,,,,,
0000002969,413,2026,,,,,
0000002969,413,2027,,,,,
0000002969,413,2028,,,,,
0000002969,413,2029,,,,,
0000002969,413,2030,,,,,
0000002969,413,2031,,,,,
0000002969,413,2032,,,,,
0000002969,413,2033,,,,,
0000002969,414,2024,,,,,
0000002969,414,2025,,,,,
0000002969,414,2026,,,,,
0000002969,414,2027,,,,,
0000002969,414,2028,,,,,
0000002969,414,2029,,,,,
0000002969,414,2030,,,,,
0000002969,414,2031,,,,,
0000002969,414,2032,,,,,
0000002969,414,2033,,,,,
0000002969,415,2024,,,,,
0000002969,415,2025,,,,,
0000002969,415,2026,,,,,
0000002969,415,2027,,,,,
0000002969,415,2028,,,,,
0000002969,415,2029,,,,,
0000002969,415,2030,,,,,
